Experiment_ID,Variable_Group_ID,Model_Type,Eval_Split,Metric_Name,Eval_Row_Hash,Mean,Std,Seed_Count
EXP_006,VG_Flower_005,catboost,validation,RMSE,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,2.0474550176124944,0.044602059745729075,5
EXP_006,VG_Flower_005,mlp,validation,CCC,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,0.348914870152619,0.022951589646986407,5
EXP_006,VG_Flower_005,mlp,validation,MAE,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,1.2996149788978193,0.02766872796864516,5
EXP_006,VG_Flower_005,mlp,validation,R2,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,0.22358215173875334,0.009832194724353035,5
EXP_006,VG_Flower_005,mlp,validation,RMSE,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,1.7167496117511198,0.010866307266586136,5
EXP_006,VG_Flower_005,persistence,test,CCC,42802aeb92bd868813cb385715630d082a493a6f09aaca4faa3e3a76ce643b4b,0.3231668164890202,,1
EXP_006,VG_Flower_005,persistence,test,MAE,42802aeb92bd868813cb385715630d082a493a6f09aaca4faa3e3a76ce643b4b,1.1265060240963856,,1
EXP_006,VG_Flower_005,persistence,test,R2,42802aeb92bd868813cb385715630d082a493a6f09aaca4faa3e3a76ce643b4b,-0.38849615806805726,,1
EXP_006,VG_Flower_005,persistence,test,RMSE,42802aeb92bd868813cb385715630d082a493a6f09aaca4faa3e3a76ce643b4b,1.5149853870224512,,1
EXP_006,VG_Flower_005,persistence,validation,CCC,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,0.4340694641275207,,1
EXP_006,VG_Flower_005,persistence,validation,MAE,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,1.2551928783382789,,1
EXP_006,VG_Flower_005,persistence,validation,R2,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,-0.12173346261081752,,1
EXP_006,VG_Flower_005,persistence,validation,RMSE,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,2.0635310119764916,,1
EXP_006,VG_Flower_005,poisson,validation,CCC,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,0.2590692068827923,0.0,5
EXP_006,VG_Flower_005,poisson,validation,MAE,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,1.5170873884631193,0.0,5
EXP_006,VG_Flower_005,poisson,validation,R2,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,-0.04533231295244189,0.0,5
EXP_006,VG_Flower_005,poisson,validation,RMSE,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,1.9920184200415085,0.0,5
EXP_006,VG_Flower_005,random_forest,validation,CCC,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,0.3192756686494598,0.003270248678318469,5
EXP_006,VG_Flower_005,random_forest,validation,MAE,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,1.3837818731153697,0.002975138663598166,5
EXP_006,VG_Flower_005,random_forest,validation,R2,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,0.1410211814297498,0.005594607469995798,5
EXP_006,VG_Flower_005,random_forest,validation,RMSE,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,1.8057413577892212,0.005884287495917094,5
EXP_006,VG_Flower_005,tabm,validation,CCC,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,0.319849741126747,0.009315703375012871,5
EXP_006,VG_Flower_005,tabm,validation,MAE,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,1.3365366665121354,0.05362248622590347,5
EXP_006,VG_Flower_005,tabm,validation,R2,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,0.15813294372372003,0.012534694313358328,5
EXP_006,VG_Flower_005,tabm,validation,RMSE,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,1.7876326810002812,0.013312764817406697,5
EXP_006,VG_Flower_005,tft,validation,CCC,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,0.3620651687374633,0.02633040562689616,5
EXP_006,VG_Flower_005,tft,validation,MAE,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,1.3438678774043078,0.03918579254549022,5
EXP_006,VG_Flower_005,tft,validation,R2,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,0.18138711864773943,0.03691634320965831,5
EXP_006,VG_Flower_005,tft,validation,RMSE,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,1.7624551638263823,0.039529883090586346,5
EXP_015,VG_Fruit_018,catboost,validation,CCC,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.7854345409566806,0.0034176962555312364,5
EXP_015,VG_Fruit_018,catboost,validation,MAE,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.3970333472332145,0.0032325093800874907,5
EXP_015,VG_Fruit_018,catboost,validation,R2,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.6138311207118805,0.0030664728158365634,5
EXP_015,VG_Fruit_018,catboost,validation,RMSE,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.9976495978802081,0.00396237420440799,5
EXP_015,VG_Fruit_018,mlp,validation,CCC,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.80226938966403,0.011426872104960047,5
EXP_015,VG_Fruit_018,mlp,validation,MAE,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.3723218051233711,0.00963883140269208,5
EXP_015,VG_Fruit_018,mlp,validation,R2,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.6658014232847387,0.0040783948039647515,5
EXP_015,VG_Fruit_018,mlp,validation,RMSE,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.9280854138442006,0.005671431952020342,5
EXP_015,VG_Fruit_018,poisson,test,CCC,27dfb60dd213b8622d3134d3df9c2a2cf20c1826fb1215e818f74898711bf2e0,0.038274256086426914,0.0,5
EXP_015,VG_Fruit_018,poisson,test,MAE,27dfb60dd213b8622d3134d3df9c2a2cf20c1826fb1215e818f74898711bf2e0,2.115761028108881,0.0,5
EXP_015,VG_Fruit_018,poisson,test,R2,27dfb60dd213b8622d3134d3df9c2a2cf20c1826fb1215e818f74898711bf2e0,-159.11378559804209,0.0,5
EXP_015,VG_Fruit_018,poisson,test,RMSE,27dfb60dd213b8622d3134d3df9c2a2cf20c1826fb1215e818f74898711bf2e0,31.658337422735464,0.0,5
EXP_015,VG_Fruit_018,poisson,validation,CCC,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.7148629667089412,0.0,5
EXP_015,VG_Fruit_018,poisson,validation,MAE,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.5079701972367147,0.0,5
EXP_015,VG_Fruit_018,poisson,validation,R2,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.5676906204853112,0.0,5
EXP_015,VG_Fruit_018,poisson,validation,RMSE,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,1.055575897877312,0.0,5
EXP_015,VG_Fruit_018,random_forest,validation,CCC,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.8004412399995433,0.0010777270405303724,5
EXP_015,VG_Fruit_018,random_forest,validation,MAE,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.3926008397078501,0.0005526202572435245,5
EXP_015,VG_Fruit_018,random_forest,validation,R2,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.6526121545016269,0.001420250190130805,5
EXP_015,VG_Fruit_018,random_forest,validation,RMSE,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.9462343717598637,0.0019346199325017345,5
EXP_015,VG_Fruit_018,tabm,validation,CCC,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.8041954897324178,0.012279302588492181,5
EXP_015,VG_Fruit_018,tabm,validation,MAE,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.41059109242776265,0.04000361508763,5
EXP_015,VG_Fruit_018,tabm,validation,R2,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.6203331145518426,0.05378805734554007,5
EXP_015,VG_Fruit_018,tabm,validation,RMSE,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.9872912338162282,0.06905583529929224,5
EXP_015,VG_Fruit_018,tft,validation,CCC,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.7753834328629384,0.018322203272675964,5
EXP_015,VG_Fruit_018,tft,validation,MAE,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.38977746614331876,0.030630675874001055,5
EXP_015,VG_Fruit_018,tft,validation,R2,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,0.6075648216435483,0.024868637240715186,5
EXP_015,VG_Fruit_018,tft,validation,RMSE,995010ed9d3a861d600337831c71d690f6061da02383bae5e9c4951c1cc3f028,1.0053107368000718,0.03198541112787798,5
EXP_017,VG_Fruit_008,catboost,test,CCC,9d85a205e882656ac13bb3dbcb08c80fac4bd654fe82ab23212184cd9d144924,0.714327656819737,0.0018014518004048133,5
EXP_017,VG_Fruit_008,catboost,test,MAE,9d85a205e882656ac13bb3dbcb08c80fac4bd654fe82ab23212184cd9d144924,0.5701965528228502,0.0029894468656242582,5
EXP_017,VG_Fruit_008,catboost,test,R2,9d85a205e882656ac13bb3dbcb08c80fac4bd654fe82ab23212184cd9d144924,0.5825739756426278,0.001996635916779556,5
EXP_017,VG_Fruit_008,catboost,test,RMSE,9d85a205e882656ac13bb3dbcb08c80fac4bd654fe82ab23212184cd9d144924,1.4659678429172849,0.0035049680319812915,5
EXP_017,VG_Fruit_008,catboost,validation,CCC,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.7146615780210024,0.0009138917022433657,5
EXP_017,VG_Fruit_008,catboost,validation,MAE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.4052930541050134,0.001456704877689236,5
EXP_017,VG_Fruit_008,catboost,validation,R2,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.5071762944593153,0.0016064042649695139,5
EXP_017,VG_Fruit_008,catboost,validation,RMSE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.9652190739520308,0.0015737175003542106,5
EXP_017,VG_Fruit_008,mlp,test,CCC,9d85a205e882656ac13bb3dbcb08c80fac4bd654fe82ab23212184cd9d144924,0.7454298764379257,0.03864584587717893,5
EXP_017,VG_Fruit_008,mlp,test,MAE,9d85a205e882656ac13bb3dbcb08c80fac4bd654fe82ab23212184cd9d144924,0.550476761662941,0.023607449040370782,5
EXP_017,VG_Fruit_008,mlp,test,R2,9d85a205e882656ac13bb3dbcb08c80fac4bd654fe82ab23212184cd9d144924,0.601856167003316,0.025346676153655035,5
EXP_017,VG_Fruit_008,mlp,test,RMSE,9d85a205e882656ac13bb3dbcb08c80fac4bd654fe82ab23212184cd9d144924,1.431154515822938,0.04466646688594375,5
EXP_017,VG_Fruit_008,mlp,validation,CCC,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.6833641088652386,0.01513076897321946,5
EXP_017,VG_Fruit_008,mlp,validation,MAE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.40381409730213,0.03921902958212482,5
EXP_017,VG_Fruit_008,mlp,validation,R2,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.4741015058490155,0.023419394643787318,5
EXP_017,VG_Fruit_008,mlp,validation,RMSE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.996888891096812,0.0220235353425756,5
EXP_017,VG_Fruit_008,poisson,validation,CCC,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.37613448815974415,0.0,5
EXP_017,VG_Fruit_008,poisson,validation,MAE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.6583998897518867,0.0,5
EXP_017,VG_Fruit_008,poisson,validation,R2,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.24990780262129197,0.0,5
EXP_017,VG_Fruit_008,poisson,validation,RMSE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,1.1907974235554655,0.0,5
EXP_017,VG_Fruit_008,random_forest,validation,CCC,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.709332919502071,0.0004916046758634454,5
EXP_017,VG_Fruit_008,random_forest,validation,MAE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.40139971643771144,0.0017025910308402948,5
EXP_017,VG_Fruit_008,random_forest,validation,R2,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.45705810546072057,0.0022525759298373206,5
EXP_017,VG_Fruit_008,random_forest,validation,RMSE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,1.013109740539758,0.002102968626998898,5
EXP_017,VG_Fruit_008,tabm,validation,CCC,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.6981412622393766,0.012712019080792678,5
EXP_017,VG_Fruit_008,tabm,validation,MAE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.4197979763448716,0.05723219830332943,5
EXP_017,VG_Fruit_008,tabm,validation,R2,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.452652877805538,0.06222537371969439,5
EXP_017,VG_Fruit_008,tabm,validation,RMSE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,1.0159215932696295,0.05729294516906456,5
EXP_017,VG_Fruit_008,tft,test,CCC,9d85a205e882656ac13bb3dbcb08c80fac4bd654fe82ab23212184cd9d144924,0.7175835428527298,0.01646377909384291,5
EXP_017,VG_Fruit_008,tft,test,MAE,9d85a205e882656ac13bb3dbcb08c80fac4bd654fe82ab23212184cd9d144924,0.5802738305789146,0.044947140375457155,5
EXP_017,VG_Fruit_008,tft,test,R2,9d85a205e882656ac13bb3dbcb08c80fac4bd654fe82ab23212184cd9d144924,0.573915057513654,0.02381439993690171,5
EXP_017,VG_Fruit_008,tft,test,RMSE,9d85a205e882656ac13bb3dbcb08c80fac4bd654fe82ab23212184cd9d144924,1.480636916102354,0.04131200897373796,5
EXP_017,VG_Fruit_008,tft,validation,CCC,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.731650286318456,0.007893524519930065,5
EXP_017,VG_Fruit_008,tft,validation,MAE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.3732721212310627,0.03459752114155258,5
EXP_017,VG_Fruit_008,tft,validation,R2,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.5113771586550733,0.011626497244218267,5
EXP_017,VG_Fruit_008,tft,validation,RMSE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.9610430563880541,0.011436590025440627,5
EXP_020,VG_Fruit_013,catboost,validation,CCC,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.6968783102959121,0.0032162632499995784,5
EXP_020,VG_Fruit_013,catboost,validation,MAE,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.41223576317606403,0.0019037632256415436,5
EXP_020,VG_Fruit_013,catboost,validation,R2,2b1061385894320d8d42a4d2d7d6db17a92650aecb7639bf7be4c58616eee648,0.4537208630302908,0.005257663121285556,5
