Run_ID,Target_ID,Variable_Group_ID,Model_Type,Seed,Seed_Count,Stage,Status,Result_Origin,Aggregation,Source_Path,Feature_Count,N_Eval,Eval_Row_Hash,Experiment_ID,Params_JSON,Input_Policy,Fold_ID,Best_Epoch
RUN_028,tomato_total_flower,VG_Flower_001,poisson,,1.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/tomato_flower_count_prediction/artifacts/total_flower_count_v1_sample_key_retry3/model_selection/validation/model_metrics.csv,13,,legacy_unverified,EXP_047,{},legacy_source_definition,,
RUN_034,tomato_total_flower,VG_Flower_001,random_forest,,1.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/tomato_flower_count_prediction/artifacts/total_flower_count_v1_sample_key_retry3/model_selection/validation/model_metrics.csv,13,,legacy_unverified,EXP_047,{},legacy_source_definition,,
RUN_007,tomato_total_flower,VG_Flower_001,catboost,,1.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/tomato_flower_count_prediction/artifacts/total_flower_count_v1_sample_key_retry3/model_selection/validation/model_metrics.csv,13,,legacy_unverified,EXP_047,{},legacy_source_definition,,
RUN_011,tomato_total_flower,VG_Flower_001,mlp,,5.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/tomato_flower_count_prediction/artifacts/total_flower_count_v1_sample_key_retry3/model_selection/validation/model_metrics.csv,13,,legacy_unverified,EXP_047,{},legacy_source_definition,,
RUN_016,tomato_total_flower,VG_Flower_001,tabm,,5.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/tomato_flower_count_prediction/artifacts/total_flower_count_v1_sample_key_retry3/model_selection/validation/model_metrics.csv,13,,legacy_unverified,EXP_047,{},legacy_source_definition,,
RUN_015,tomato_total_flower,VG_Flower_001,persistence,,0.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/tomato_flower_count_prediction/artifacts/total_flower_count_v1_sample_key_retry3/model_selection/validation/model_metrics.csv,13,,legacy_unverified,EXP_047,{},baseline_current_target_only,,
RUN_023,tomato_total_flower,VG_Flower_001,tft,,5.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/tomato_flower_count_prediction/artifacts/total_flower_count_v1_sample_key_retry3/model_selection/validation/model_metrics.csv,13,,legacy_unverified,EXP_047,{},legacy_source_definition,,
RUN_027,tomato_total_flower,VG_Flower_001,poisson,,,test,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/tomato_flower_count_prediction/artifacts/total_flower_count_v1_sample_key_retry3/model_selection/final_test_metrics.json,13,,legacy_unverified,EXP_047,{},legacy_source_definition,,
RUN_021,tomato_total_flower,VG_Flower_001,persistence,,,test,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/tomato_flower_count_prediction/artifacts/total_flower_count_v1_sample_key_retry3/model_selection/persistence_test_metrics.json,13,,legacy_unverified,EXP_047,{},baseline_current_target_only,,
RUN_002,strawberry_first,VG_Fruit_001,poisson,,1.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_031,{},legacy_source_definition,,
RUN_024,strawberry_first,VG_Fruit_001,random_forest,,1.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_031,{},legacy_source_definition,,
RUN_032,strawberry_first,VG_Fruit_001,catboost,,1.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_031,{},legacy_source_definition,,
RUN_019,strawberry_first,VG_Fruit_001,mlp,,5.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_031,{},legacy_source_definition,,
RUN_036,strawberry_first,VG_Fruit_001,tabm,,5.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_031,{},legacy_source_definition,,
RUN_018,strawberry_first,VG_Fruit_001,persistence,,0.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_031,{},baseline_current_target_only,,
RUN_005,strawberry_first,VG_Fruit_001,tft,,5.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_031,{},legacy_source_definition,,
RUN_035,strawberry_second,VG_Fruit_001,poisson,,1.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_010,{},legacy_source_definition,,
RUN_029,strawberry_second,VG_Fruit_001,random_forest,,1.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_010,{},legacy_source_definition,,
RUN_013,strawberry_second,VG_Fruit_001,catboost,,1.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_010,{},legacy_source_definition,,
RUN_031,strawberry_second,VG_Fruit_001,mlp,,5.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_010,{},legacy_source_definition,,
RUN_014,strawberry_second,VG_Fruit_001,tabm,,5.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_010,{},legacy_source_definition,,
RUN_003,strawberry_second,VG_Fruit_001,persistence,,0.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_010,{},baseline_current_target_only,,
RUN_030,strawberry_second,VG_Fruit_001,tft,,5.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_010,{},legacy_source_definition,,
RUN_006,strawberry_third,VG_Fruit_001,poisson,,1.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_018,{},legacy_source_definition,,
RUN_020,strawberry_third,VG_Fruit_001,random_forest,,1.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_018,{},legacy_source_definition,,
RUN_025,strawberry_third,VG_Fruit_001,catboost,,1.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_018,{},legacy_source_definition,,
RUN_022,strawberry_third,VG_Fruit_001,mlp,,5.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_018,{},legacy_source_definition,,
RUN_026,strawberry_third,VG_Fruit_001,tabm,,5.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_018,{},legacy_source_definition,,
RUN_012,strawberry_third,VG_Fruit_001,persistence,,0.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_018,{},baseline_current_target_only,,
RUN_004,strawberry_third,VG_Fruit_001,tft,,5.0,validation,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/validation_all_model_metrics.csv,13,,legacy_unverified,EXP_018,{},legacy_source_definition,,
RUN_010,strawberry_first,VG_Fruit_001,tft,,,test,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/final_test_metrics.csv,13,,legacy_unverified,EXP_031,{},legacy_source_definition,,
RUN_033,strawberry_first,VG_Fruit_001,persistence,,,test,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/final_test_metrics.csv,13,,legacy_unverified,EXP_031,{},baseline_current_target_only,,
RUN_017,strawberry_second,VG_Fruit_001,poisson,,,test,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/final_test_metrics.csv,13,,legacy_unverified,EXP_010,{},legacy_source_definition,,
RUN_009,strawberry_second,VG_Fruit_001,persistence,,,test,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/final_test_metrics.csv,13,,legacy_unverified,EXP_010,{},baseline_current_target_only,,
RUN_008,strawberry_third,VG_Fruit_001,tft,,,test,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/final_test_metrics.csv,13,,legacy_unverified,EXP_018,{},legacy_source_definition,,
RUN_001,strawberry_third,VG_Fruit_001,persistence,,,test,success,legacy,source_reported_unknown_or_ensemble,/NHNHOME/WORKSPACE/26mafra001_A/BASE/theimc/jslee/AXData/strawberry_fruit_set_prediction/facility_holdout_fixed13_with_tft_v1/summary/final_test_metrics.csv,13,,legacy_unverified,EXP_018,{},baseline_current_target_only,,
RUN_443,tomato_total_flower,VG_Flower_005,poisson,42.0,,screening,success,smoke_not_rankable,,,18,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_012,"{""alpha"": 0.1, ""max_iter"": 2000}",all_frozen_category_members,,
RUN_1365,tomato_total_flower,VG_Flower_005,tabm,42.0,,internal_cv,success,new,,,18,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_006,"{""batch_size"": 64, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 16, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 3, ""weight_decay"": 0.0003}",all_frozen_category_members,3.0,12.0
RUN_635,tomato_total_flower,VG_Flower_032,tabm,42.0,,internal_cv,success,new,,,69,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_040,"{""batch_size"": 128, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""k"": 32, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 2, ""weight_decay"": 0.0003}",all_frozen_category_members,3.0,1.0
RUN_1109,tomato_total_flower,VG_Flower_032,tabm,72.0,,validation,success,new,,,69,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_040,"{""batch_size"": 128, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 32, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 3, ""weight_decay"": 0.0003}",all_frozen_category_members,,7.0
RUN_2616,tomato_total_flower,VG_Flower_037,mlp,42.0,,internal_cv,success,new,,,51,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_025,"{""batch_size"": 64, ""dropout"": 0.3, ""early_stopping_rounds"": 50, ""hidden"": [128, 64], ""learning_rate"": 0.0003, ""max_epochs"": 500}",all_frozen_category_members,2.0,93.0
RUN_2008,tomato_total_flower,VG_Flower_005,random_forest,42.0,,internal_cv,success,new,,,18,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_006,"{""max_depth"": 8, ""max_features"": 0.7, ""min_samples_leaf"": 8, ""n_estimators"": 500}",all_frozen_category_members,2.0,
RUN_1709,tomato_total_flower,VG_Flower_027,tft,42.0,,internal_cv,success,new,,,55,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_053,"{""attention_head_size"": 2, ""batch_size"": 64, ""dropout"": 0.1, ""hidden_continuous_size"": 8, ""hidden_size"": 32, ""learning_rate"": 0.001, ""max_epochs"": 100}",all_frozen_category_members,2.0,12.0
RUN_1370,tomato_total_flower,VG_Flower_005,tabm,42.0,,internal_cv,success,new,,,18,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_006,"{""batch_size"": 128, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""k"": 16, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 2, ""weight_decay"": 0.0003}",all_frozen_category_members,3.0,72.0
RUN_486,tomato_total_flower,VG_Flower_032,catboost,42.0,,internal_cv,success,new,,,69,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_040,"{""depth"": 8, ""early_stopping_rounds"": 150, ""iterations"": 2000, ""l2_leaf_reg"": 3, ""learning_rate"": 0.07}",all_frozen_category_members,1.0,11.0
RUN_1291,tomato_total_flower,VG_Flower_027,mlp,42.0,,internal_cv,success,new,,,55,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_053,"{""batch_size"": 64, ""dropout"": 0.3, ""early_stopping_rounds"": 50, ""hidden"": [128, 64], ""learning_rate"": 0.001, ""max_epochs"": 500}",all_frozen_category_members,2.0,4.0
RUN_2375,tomato_total_flower,VG_Flower_037,poisson,72.0,,test,success,new,,,51,332.0,42802aeb92bd868813cb385715630d082a493a6f09aaca4faa3e3a76ce643b4b,EXP_025,"{""alpha"": 0.0, ""max_iter"": 2000}",all_frozen_category_members,,
RUN_3782,tomato_total_flower,VG_Flower_038,mlp,42.0,,internal_cv,success,new,,,33,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_060,"{""batch_size"": 128, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""hidden"": [128, 64], ""learning_rate"": 0.001, ""max_epochs"": 500}",all_frozen_category_members,2.0,19.0
RUN_1374,tomato_total_flower,VG_Flower_020,tabm,42.0,,internal_cv,success,new,,,65,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_026,"{""batch_size"": 64, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 16, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 2, ""weight_decay"": 0.0003}",all_frozen_category_members,1.0,6.0
RUN_3179,tomato_total_flower,VG_Flower_037,tabm,42.0,,internal_cv,success,new,,,51,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_025,"{""batch_size"": 128, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 32, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 3, ""weight_decay"": 0.0003}",all_frozen_category_members,3.0,2.0
RUN_3491,tomato_total_flower,VG_Flower_020,random_forest,42.0,,internal_cv,success,new,,,65,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_026,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 500}",all_frozen_category_members,2.0,
RUN_3687,tomato_total_flower,VG_Flower_020,mlp,42.0,,internal_cv,success,new,,,65,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_026,"{""batch_size"": 64, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""hidden"": [128, 64], ""learning_rate"": 0.0003, ""max_epochs"": 500}",all_frozen_category_members,2.0,43.0
RUN_3931,tomato_total_flower,VG_Flower_005,tabm,42.0,,internal_cv,success,new,,,18,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_006,"{""batch_size"": 64, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 32, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 2, ""weight_decay"": 0.0003}",all_frozen_category_members,1.0,3.0
RUN_2953,tomato_total_flower,VG_Flower_020,random_forest,42.0,,internal_cv,success,new,,,65,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_026,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 500}",all_frozen_category_members,2.0,
RUN_2373,tomato_total_flower,VG_Flower_032,random_forest,42.0,,internal_cv,success,new,,,69,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_040,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 500}",all_frozen_category_members,3.0,
RUN_795,tomato_total_flower,VG_Flower_037,poisson,42.0,,validation,success,new,,,51,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_025,"{""alpha"": 0.0, ""max_iter"": 2000}",all_frozen_category_members,,
RUN_508,tomato_total_flower,VG_Flower_020,tabm,42.0,,internal_cv,success,new,,,65,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_026,"{""batch_size"": 64, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 32, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 2, ""weight_decay"": 0.0003}",all_frozen_category_members,1.0,8.0
RUN_619,tomato_total_flower,VG_Flower_027,catboost,42.0,,internal_cv,success,new,,,55,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_053,"{""depth"": 6, ""early_stopping_rounds"": 150, ""iterations"": 2000, ""l2_leaf_reg"": 3, ""learning_rate"": 0.03}",all_frozen_category_members,2.0,76.0
RUN_1069,tomato_total_flower,VG_Flower_032,catboost,42.0,,internal_cv,success,new,,,69,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_040,"{""depth"": 6, ""early_stopping_rounds"": 150, ""iterations"": 2000, ""l2_leaf_reg"": 3, ""learning_rate"": 0.03}",all_frozen_category_members,1.0,7.0
RUN_2915,tomato_total_flower,VG_Flower_032,mlp,42.0,,internal_cv,success,new,,,69,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_040,"{""batch_size"": 64, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""hidden"": [128, 64], ""learning_rate"": 0.0003, ""max_epochs"": 500}",all_frozen_category_members,2.0,8.0
RUN_2175,tomato_total_flower,VG_Flower_005,mlp,42.0,,internal_cv,success,new,,,18,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_006,"{""batch_size"": 64, ""dropout"": 0.3, ""early_stopping_rounds"": 50, ""hidden"": [256, 128], ""learning_rate"": 0.001, ""max_epochs"": 500}",all_frozen_category_members,1.0,15.0
RUN_940,tomato_total_flower,VG_Flower_032,tabm,42.0,,internal_cv,success,new,,,69,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_040,"{""batch_size"": 64, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 32, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 3, ""weight_decay"": 0.0003}",all_frozen_category_members,1.0,4.0
RUN_1675,tomato_total_flower,VG_Flower_037,poisson,62.0,,test,success,new,,,51,332.0,42802aeb92bd868813cb385715630d082a493a6f09aaca4faa3e3a76ce643b4b,EXP_025,"{""alpha"": 0.0, ""max_iter"": 2000}",all_frozen_category_members,,
RUN_2614,tomato_total_flower,VG_Flower_020,tabm,52.0,,validation,success,new,,,65,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_026,"{""batch_size"": 64, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 16, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 3, ""weight_decay"": 0.0003}",all_frozen_category_members,,4.0
RUN_339,tomato_total_flower,VG_Flower_037,tabm,42.0,,internal_cv,success,new,,,51,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_025,"{""batch_size"": 64, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""k"": 16, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 3, ""weight_decay"": 0.0003}",all_frozen_category_members,2.0,4.0
RUN_275,tomato_total_flower,VG_Flower_002,catboost,42.0,,screening,success,new,,,62,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_037,"{""depth"": 6, ""early_stopping_rounds"": 100, ""iterations"": 1000, ""l2_leaf_reg"": 5, ""learning_rate"": 0.03}",all_frozen_category_members,,1000.0
RUN_2197,tomato_total_flower,VG_Flower_005,tabm,42.0,,internal_cv,success,new,,,18,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_006,"{""batch_size"": 128, ""dropout"": 0.0, ""early_stopping_rounds"": 50, ""k"": 32, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 2, ""weight_decay"": 0.0003}",all_frozen_category_members,1.0,5.0
RUN_3293,tomato_total_flower,VG_Flower_037,catboost,42.0,,validation,success,new,,,51,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_025,"{""depth"": 8, ""early_stopping_rounds"": 150, ""iterations"": 2000, ""l2_leaf_reg"": 7, ""learning_rate"": 0.03}",all_frozen_category_members,,111.0
RUN_2319,tomato_total_flower,VG_Flower_040,catboost,42.0,,screening,success,new,,,89,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_013,"{""depth"": 6, ""early_stopping_rounds"": 100, ""iterations"": 1000, ""l2_leaf_reg"": 5, ""learning_rate"": 0.03}",all_frozen_category_members,,1000.0
RUN_558,tomato_total_flower,VG_Flower_005,mlp,42.0,,internal_cv,success,new,,,18,277.0,f1ff68c632804e02b68f3ca503ee3ee15c8cff76be73f7b518866e1e8cf92f1e,EXP_006,"{""batch_size"": 128, ""dropout"": 0.3, ""early_stopping_rounds"": 50, ""hidden"": [256, 128], ""learning_rate"": 0.0003, ""max_epochs"": 500}",all_frozen_category_members,2.0,64.0
RUN_2836,tomato_total_flower,VG_Flower_038,tft,72.0,,validation,success,new,,,33,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_060,"{""attention_head_size"": 2, ""batch_size"": 64, ""dropout"": 0.1, ""hidden_continuous_size"": 8, ""hidden_size"": 16, ""learning_rate"": 0.001, ""max_epochs"": 100}",all_frozen_category_members,,16.0
RUN_1826,tomato_total_flower,VG_Flower_037,poisson,72.0,,validation,success,new,,,51,337.0,17e5567b9df86880c6ff4471598079cf7e4c292f0e934f11f0efcf2e29aa0d5f,EXP_025,"{""alpha"": 0.0, ""max_iter"": 2000}",all_frozen_category_members,,
RUN_1267,tomato_total_flower,VG_Flower_032,tabm,42.0,,internal_cv,success,new,,,69,337.0,1f69b20d2b2dac85d3c89fe656a8fc54046474f590e27f5d126b3309a458f64b,EXP_040,"{""batch_size"": 64, ""dropout"": 0.1, ""early_stopping_rounds"": 50, ""k"": 32, ""learning_rate"": 0.002, ""max_epochs"": 500, ""n_blocks"": 3, ""weight_decay"": 0.0003}",all_frozen_category_members,1.0,3.0
RUN_3716,tomato_total_flower,VG_Flower_027,poisson,42.0,,internal_cv,success,new,,,55,227.0,92cf182fbb54b1c26b9b2be955d02c099a90c976ae751c9efa175f8e31508385,EXP_053,"{""alpha"": 0.1, ""max_iter"": 2000}",all_frozen_category_members,3.0,
